Date,Tweet,City,Country,Order
Tue Apr 17 16:41:41 +0000 2018,Testing is the next step but it's all coming together at last! (My flu really put a monkey wrench in the schedule) ,none,none,1438
Tue Apr 17 16:42:00 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1439
Tue Apr 17 16:42:08 +0000 2018," Suicide, and I thought it was called the ""Arkansas Flu""?",none,none,1440
Tue Apr 17 16:42:09 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1441
Tue Apr 17 16:42:10 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1442
Tue Apr 17 16:42:23 +0000 2018, now I'm having a flu ai,none,none,1443
Tue Apr 17 16:42:28 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1444
Tue Apr 17 16:42:29 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1445
Tue Apr 17 16:42:39 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1446
Tue Apr 17 16:42:45 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1447
Tue Apr 17 16:42:48 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1448
Tue Apr 17 16:42:55 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1449
Tue Apr 17 16:43:17 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1450
Tue Apr 17 16:43:31 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1451
Tue Apr 17 16:43:50 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1452
Tue Apr 17 16:44:06 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1453
Tue Apr 17 16:44:09 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1454
Tue Apr 17 16:44:22 +0000 2018,Think I’m coming down with the worst man flu ever  ,none,none,1455
Tue Apr 17 16:44:34 +0000 2018,cause if i’m sick again after just getting over the flu ima throw the whole immune system away ,none,none,1456
Tue Apr 17 16:44:37 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1457
Tue Apr 17 16:44:55 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1458
Tue Apr 17 16:45:17 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1459
Tue Apr 17 16:45:18 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1460
Tue Apr 17 16:45:26 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1461
Tue Apr 17 16:45:29 +0000 2018, Flu + headache + blocked nose + weakness + what not,none,none,1462
Tue Apr 17 16:45:33 +0000 2018,Think  gave me the flu,none,none,1463
Tue Apr 17 16:45:44 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1464
Tue Apr 17 16:45:55 +0000 2018,I did this when I was flu’d up so it has to be sick,none,none,1465
Tue Apr 17 16:46:13 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1466
Tue Apr 17 16:46:23 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1467
Tue Apr 17 16:46:23 +0000 2018,Goodnight not feeling very well think am coming up with a cold or flu but goodnight everyone.,none,none,1468
Tue Apr 17 16:46:24 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1469
Tue Apr 17 16:46:28 +0000 2018,"Last few days I’ve barely drank any water and wow I feel AWFUL!!! I’m sluggish feel like I have the flu, but I know I’m not sick. It’s amazing how my body drastically changes when I don’t hydrate it.  STAY THIRSTY MY FRIENDS!",none,none,1470
Tue Apr 17 16:46:48 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1471
Tue Apr 17 16:47:05 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1472
Tue Apr 17 16:47:13 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,1473
Tue Apr 17 16:47:43 +0000 2018, can't believe within 36 hours of my 'mum flu' comment i'm suffering with 'man flu'  Can i still blame you?  Computer viruses and all that,none,none,1474
Tue Apr 17 16:48:42 +0000 2018,  I did this when I was flu’d up so it has to be sick,none,none,1475
Tue Apr 17 16:48:57 +0000 2018,"Welp, I have the flu and I woke up with pink eye. An L ",none,none,1476
Tue Apr 17 16:49:16 +0000 2018," I’m talking about the extreme. Niggas will have the flu, cancer, one bullet wound to the hip and still be like I just need a blunt.",none,none,1477
Tue Apr 17 16:49:20 +0000 2018, #ClicksFightTheFlu Getting my flu injection at Clicks Pharmacy,none,none,1478
Tue Apr 17 16:50:29 +0000 2018, Seems like this is the next wave after the flu epidemic,none,none,1479
Tue Apr 17 16:50:51 +0000 2018,genuinely thought she'd just tell me to take some cold and flu tablets but I've left with a load of antibiotics and steroids,none,none,1480
Tue Apr 17 16:51:16 +0000 2018,People of the medicine can anyone tell me why I it’s the 7th time in 6 months I have sore throat and flu + fever.,none,none,1481
Tue Apr 17 16:51:46 +0000 2018,Stomach flu sucks,none,none,1482
Tue Apr 17 16:51:59 +0000 2018,Maannnnn If i get blessed with a stomach flu anytime soon. SKINTY LEGEND,none,none,1483
Tue Apr 17 16:52:04 +0000 2018,This year has been awful so far for me cold and flu wise. I am ready for this current cold to be done with. Send soup and fluffy blankets #achy #congestion #cough #gettinginmyway,none,none,1484
Tue Apr 17 16:52:59 +0000 2018,"For new smilers- this time back in 2014 was really hard on smilers but was even worse for Miley. After her Floyd passed away, Miley got a sinus infection that later turned into the flu. She was prescribed antibiotics which resulted in a severe allergic reaction. (C) ",none,none,1485
Tue Apr 17 16:53:17 +0000 2018,Caught by flu. Sneezing non stop. Penat. ,none,none,1486
Tue Apr 17 16:54:19 +0000 2018," this is not a cold, not a flu, not a sickness baby this is good and it doesn't hurt to get this",none,none,1488
Tue Apr 17 16:56:27 +0000 2018,"have the flu for a 2nd time, haven’t been able to sleep for shit the past 2 days &amp; kodi comes over to cuddle w/ me and I’m able to nap and relax like a babyy ",none,none,1489
Tue Apr 17 16:58:08 +0000 2018,Fuck the Flu.,none,none,1490
Tue Apr 17 17:00:10 +0000 2018,  I had typhus. Misdiagnosed as the flu back in February.  I now know how people die because of fever. Wow did that week stink.,none,none,1491
Tue Apr 17 17:00:22 +0000 2018,I’m pretty sure my body is succumbing to the flu that my daughters have been dealing with for the past week. It seems to be short lived one so .,none,none,1492
Tue Apr 17 17:02:01 +0000 2018,"  How about: a grown woman with family, friends, life experience, with hay fever, a job, occasional bouts of flu, cellulite,…",none,none,1494
Tue Apr 17 17:02:16 +0000 2018,One of the hardest things to remember when living with cancer is that not everything is cancer. Sometimes a headache is just a headache and sometimes the flu is just the flu. I have to remind myself of this repeatedly though.,none,none,1495
Tue Apr 17 17:02:18 +0000 2018,This is the 3rd time I've gotten the flu...,none,none,1496
Tue Apr 17 17:02:43 +0000 2018,Day 6 of getting over the flu and needless to say I never want to experience this again.,none,none,1497
Tue Apr 17 17:02:57 +0000 2018,"  How about: a grown woman with family, friends, life experience, with hay fever, a job, occasional bouts of flu, cellulite,…",none,none,1498
Tue Apr 17 17:03:30 +0000 2018,getting a flu  this weather is killing me ,none,none,1499
Tue Apr 17 17:03:38 +0000 2018," No food, more pain, no one after me, just me and flu is worse.",none,none,1500
Tue Apr 17 17:04:15 +0000 2018,"  #WorcestershireHour Hi my friends. Not had great week with flu, and still feel very rough,  but thought I’d share some…",none,none,1501
Tue Apr 17 17:04:19 +0000 2018,My neck cold i might catch the flu,none,none,1502
Tue Apr 17 17:05:08 +0000 2018,  me: mom i think i have the flu mom: because you’re on your phone all day,none,none,1503
Tue Apr 17 17:05:56 +0000 2018,  Man flu got me slumped otherwise I'd defo be on my way to try get a ticket,none,none,1504
Tue Apr 17 17:06:50 +0000 2018,"I’ve had strep throat, the flu, and the stomach flu within one school year. WTH?",none,none,1505
Tue Apr 17 17:06:58 +0000 2018,  Best lunch hour I've ever had!! Flu bug be gone!! #ABCxSkechers #SkechersPink #PinkABC,none,none,1506
Tue Apr 17 17:07:13 +0000 2018,  I suddenly have the flu. I want a latte. I need help picking out some clothes. Oh look a package just arrived. My boss c…,none,none,1507
Tue Apr 17 17:07:20 +0000 2018,I havent ate a meal since Sat. Morning bc dumb stomach flu. im finally hungry but scared to eat bc i dnt know what to expect ,none,none,1508
Tue Apr 17 17:09:15 +0000 2018,THIS IS NOT A COLD NOT A FLU NOT A SICKNESS BABY THIS IS GOOD AND IT DOESNT HU TO GET THIS ,none,none,1509
Tue Apr 17 17:09:20 +0000 2018,i don’t think i’ve ever been this sick...and i’ve had swine flu before. ,none,none,1510
Tue Apr 17 17:09:38 +0000 2018,Recently I had this flu-induced big idea to explain #comicsgate via the Peloponnesian War. It was bizarre and it made my wife understandably concerned ,none,none,1511
Tue Apr 17 17:09:46 +0000 2018,Would have been nice to rest this morning because my stomach flu kept me up half the night but I’ve been emailing my professor back and forth all morning to figure out a way to prove I’m actually sick ,none,none,1512
Tue Apr 17 17:09:58 +0000 2018,Used this when I had flu with amazing results.  ,West Virginia,none,1513
Tue Apr 17 17:10:34 +0000 2018,Otw having bad flu ,none,none,1515
Tue Apr 17 17:11:37 +0000 2018,"  Due to the flu, pianist  must withdraw from this weekend’s performances of Scriabin's Piano Concerto o…",Cardiff,none,1516
Tue Apr 17 17:11:43 +0000 2018," Sick with flu  How are you doing, beautiful human? ",none,none,1518
Tue Apr 17 17:11:44 +0000 2018,"Swine flu in summers, no idea about the weather this flu is residing now..        ",none,none,1519
Tue Apr 17 17:12:05 +0000 2018,Diagnosed with strep AND THE FLU!  Yay me ,none,none,1520
Tue Apr 17 17:12:10 +0000 2018,"  i am 22 yrs old, i am not going to the doctors to get a flipping doctors note for the flu and if i have to, then professors…",none,none,1521
Tue Apr 17 17:12:13 +0000 2018,"Thank you for all the birthday wishes guys! I have caught the flu or something, I feel like death, unlucky. Appreciate it guys ",none,none,1522
Tue Apr 17 17:12:19 +0000 2018,Today in pornography news. Much like the flu hit 3D land this year this is definitely a big 1 and taking your personal power back this year seems to be a BIG HUGE GIHY GIFT thang in 5D land... ,none,none,1523
Tue Apr 17 17:13:39 +0000 2018,Mid April &amp; I have the flu ,none,none,1524
Tue Apr 17 17:14:07 +0000 2018,I really got the flu ,Manhattan,none,1525
Tue Apr 17 17:14:55 +0000 2018,Can’t go broke I got rich bitch flu ,none,none,1526
Tue Apr 17 17:15:15 +0000 2018,  No flu for me you gotta get in one of those plastic bubbles before getting too close,none,none,1527
Tue Apr 17 17:15:38 +0000 2018,"  Swine flu in summers, no idea about the weather this flu is residing now..      ",none,none,1528
Tue Apr 17 17:15:40 +0000 2018,"  i am 22 yrs old, i am not going to the doctors to get a flipping doctors note for the flu and if i have to, then professors…",none,none,1529
Tue Apr 17 17:15:41 +0000 2018,"If man flu is anything to go by, we'd be doomed.  ",none,none,1530
Tue Apr 17 17:15:49 +0000 2018,   It worked great when I had a really bad flu with difficult breathing,none,none,1531
Tue Apr 17 17:16:53 +0000 2018,  I think I got the flu ,none,none,1532
Tue Apr 17 17:17:17 +0000 2018,Having the flu is not the vibe,none,none,1533
Tue Apr 17 17:17:46 +0000 2018,I swear this damn flu .. ,none,none,1534
Tue Apr 17 17:17:57 +0000 2018,I thought I'd escaped the Icelandic Death Flu this year but it's started hitting me pretty hard this afternoon. #evefanfest,none,none,1535
Tue Apr 17 17:18:57 +0000 2018,flu is kicking my ASS,none,none,1536
Tue Apr 17 17:19:28 +0000 2018,"Hopefully this weekend I don’t feel like I’ve been a research experiment for the flu vaccine, so my husband and I can do something.",none,none,1537
