Date,Tweet,City,Country
Tue Apr 17 16:48:54 +0000 2018,@FemiOke You know now @FemiOke .....Nija style....Flu has no cure....the virus only needs to complete its cycle and its gone.,none,none
Tue Apr 17 16:48:57 +0000 2018,"Welp, I have the flu and I woke up with pink eye. An L ",none,none
Tue Apr 17 16:48:58 +0000 2018,Idk if it’s flu or just sinus,none,none
Tue Apr 17 16:49:01 +0000 2018,Need to drop kick this flu before it tries to attack me,none,none
Tue Apr 17 16:49:16 +0000 2018,"@Kwan1FM I’m talking about the extreme. Niggas will have the flu, cancer, one bullet wound to the hip and still be like I just need a blunt.",none,none
Tue Apr 17 16:49:17 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:49:20 +0000 2018,@Clicks_SA #ClicksFightTheFlu Getting my flu injection at Clicks Pharmacy,none,none
Tue Apr 17 16:49:22 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:49:24 +0000 2018,@AlwaysMe_84 @marshfield51 @mvj737 @evilzoraklives @cat42758 @BossyLadySunday @TEK_OG @mcspocky @PauletteEJordan @wesley_jordan @Bvweir @ServeThe901 @WRAITHGALLERY @ManInTheHoody @Gr8Melin @philm1066 @Dax_x98 @Madam_Nyobi @Thedoogle78 @doscious1967 @Domin,none,none
Tue Apr 17 16:49:47 +0000 2018,"Do as I say, not as I do. Invest on my reports, not like we do. #bitcoin #crypto #hypocrisy ",none,none
Tue Apr 17 16:49:54 +0000 2018,Training session done and dusted. Remember to keep warm after training this winter so that you don’t catch colds and flu. #gearupgetout #findyourstrong #runningencore #ificanyoucan ,none,none
Tue Apr 17 16:50:02 +0000 2018,"RT @AustinLatest: ""I smoked cocaine the night before my college graduation; now I'm afraid to get a flu shot. People change."" John Mulaney…",none,none
Tue Apr 17 16:50:10 +0000 2018,"RT @HyperHygiene: Today's Sugar Free Health Alert: 'Wash your hands or die, the dawning reality'  via @HyperHygiene…",none,none
Tue Apr 17 16:50:11 +0000 2018,"As of April 16, flu-related visitor restrictions at our hospital and clinics are no longer in effect. The number of #flu cases continues to decline across Minnesota, according to @mnhealth. For more information, visit: ",none,none
Tue Apr 17 16:50:21 +0000 2018,North West On Bird Flu Outbreak in Parts of the Province  #southafrica via @allafrica,none,none
Tue Apr 17 16:50:29 +0000 2018,@kampfkewob Seems like this is the next wave after the flu epidemic,none,none
Tue Apr 17 16:50:36 +0000 2018,"RT @Resegob: Kovsie Students, the pharmacy on campus is doing Flu Vaccinations and you dont need to make a booking or anything. You can use…",none,none
Tue Apr 17 16:50:43 +0000 2018,RT @jj0ule: If you get a flu vaccine by choice I don’t trust you.... and you probably should not trust yourself,none,none
Tue Apr 17 16:50:45 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:50:51 +0000 2018,genuinely thought she'd just tell me to take some cold and flu tablets but I've left with a load of antibiotics and steroids,none,none
Tue Apr 17 16:51:05 +0000 2018,"RT @jessiepaege: just like 

- your leg can break 
- you can catch a cold
- you can get the flu

your brain can need also need healing. Men…",none,none
Tue Apr 17 16:51:16 +0000 2018,People of the medicine can anyone tell me why I it’s the 7th time in 6 months I have sore throat and flu + fever.,none,none
Tue Apr 17 16:51:46 +0000 2018,Stomach flu sucks,none,none
Tue Apr 17 16:51:53 +0000 2018,So Volatile! ,none,none
Tue Apr 17 16:51:57 +0000 2018,"RT @CDCFlu: In 1918, a new influenza virus emerged causing a pandemic that killed at least 50 million people worldwide. CDC marks 100 years…",none,none
Tue Apr 17 16:51:59 +0000 2018,Maannnnn If i get blessed with a stomach flu anytime soon. SKINTY LEGEND,none,none
Tue Apr 17 16:52:04 +0000 2018,This year has been awful so far for me cold and flu wise. I am ready for this current cold to be done with. Send soup and fluffy blankets #achy #congestion #cough #gettinginmyway,none,none
Tue Apr 17 16:52:11 +0000 2018,Buy Codeine one bottle e go clear noor ,none,none
Tue Apr 17 16:52:14 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:52:28 +0000 2018,"New post (UnitedHealth earnings ease investor worries over flu season, stock up) has been published on  - ",none,none
Tue Apr 17 16:52:42 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:52:59 +0000 2018,"For new smilers- this time back in 2014 was really hard on smilers but was even worse for Miley. After her Floyd passed away, Miley got a sinus infection that later turned into the flu. She was prescribed antibiotics which resulted in a severe allergic reaction. (C) ",none,none
Tue Apr 17 16:53:11 +0000 2018,@RyanMarino @EmmaGPaley @ThisMomHCN @KarmicTimes @Momogarden81 @jarue369 @RustyPee4 @science_guy5 @jkellyca @doritmi @_CWN @Just4TheCause @kidoctr @_marymason @itsmepanda1 @Luma923 @Boxmenot @ChrisJohnsonMD @FreeBeeCee @chrisvcsefalvay @PharmaNemesis @the,none,none
Tue Apr 17 16:53:17 +0000 2018,Caught by flu. Sneezing non stop. Penat. ,none,none
Tue Apr 17 16:53:29 +0000 2018,"This weather is killing me, 81 degrees last week, 37 degrees today, no wonder I had the flu this weekend",Columbus,US
Tue Apr 17 16:53:31 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:53:32 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:53:41 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:54:01 +0000 2018,"@alexandrochelle My tip is to remember that it gets easier, so don't give up. Not only will you get past the keto flu and cravings, but you'll start to get a sense of what foods you can eat. :)",none,none
Tue Apr 17 16:54:19 +0000 2018,"@sydnieavery this is not a cold, not a flu, not a sickness
baby this is good and it doesn't hurt to get this",none,none
Tue Apr 17 16:54:20 +0000 2018,"@UN @WHO March For Immortality. 
Higher Duration Of Malaria, Polio, Fever, Cough, Flu, Earthquakes, Famine, Drought, Hunger And Thirst.
Birth Control.",none,none
Tue Apr 17 16:54:31 +0000 2018,"@StofferTheWolf @TBBW1 But if you ever need anything for bio, specifically immune systems, viruses, or the flu or HIV, let me know :)",none,none
Tue Apr 17 16:54:48 +0000 2018,"@StofferTheWolf But if you ever need anything for bio, specifically immune systems, viruses, or the flu or HIV, let me know :)",none,none
Tue Apr 17 16:55:01 +0000 2018,RT @Zar_Ntseto: Thank you so much  ,none,none
Tue Apr 17 16:55:10 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:55:13 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:55:23 +0000 2018,"@PWM62 @rdsathene @surfinbird161 @StealthTweet63 @ShirlsAdams @MinutesUp @JesseFFerguson @truthout So does anyone who’s died bc they didn’t get a vaccine bc “autism.” And no, I’m not making fun of autism &amp; never will—fam has it—but they didn’t “get it",none,none
Tue Apr 17 16:55:48 +0000 2018,"The National Health Security Preparedness Index rates states on preparedness. 130+ measures are used to calculate scores- hazard planning in schools, flu vaccination rates, # of hospitals, etc. Do you think we're more prepared than last year? Find out:  ",none,none
Tue Apr 17 16:56:15 +0000 2018,"@ETH0MME W/N: I don't know, sih. But my friend's chickin pernah flu and they were sneezing and that was weird af.",none,none
Tue Apr 17 16:56:20 +0000 2018,RT @Dietitian_Jay: #GirlTalkZA lemon and ginger are a powerful flu tonic and also promote weight-loss..give it a try this winter ,none,none
Tue Apr 17 16:56:27 +0000 2018,"have the flu for a 2nd time, haven’t been able to sleep for shit the past 2 days &amp; kodi comes over to cuddle w/ me and I’m able to nap and relax like a babyy ",none,none
Tue Apr 17 16:56:33 +0000 2018,RT @jj0ule: If you get a flu vaccine by choice I don’t trust you.... and you probably should not trust yourself,none,none
Tue Apr 17 16:56:52 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:57:02 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:57:04 +0000 2018,09:56am Flu Season - Kid Koala - Some of My Best Friends Are DJs(Ninja Tune),none,none
Tue Apr 17 16:57:18 +0000 2018,@Hemmo @LondonMarathon My mate @Shelbiana is running for Shelter despite having just had ‘flu. Every day her energy and strength inspire me but never more than with the commitment she’s shown to this ,none,none
Tue Apr 17 16:58:05 +0000 2018,"09:56am ""Flu Season"" by Kid Koala ",none,none
Tue Apr 17 16:58:08 +0000 2018,Fuck the Flu.,none,none
Tue Apr 17 16:58:08 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:58:40 +0000 2018,"Same applies to #RBI, banned its entities to deal with #crypto and planning to launch own #cryptocurreny. #Bitcoin ",none,none
Tue Apr 17 16:58:57 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 16:59:17 +0000 2018,"RT @Proverbs31org: “Mommy, Mommy,” Steven cried. “Don’t let them hurt me!”

My son, Steven, was about 3 years old when he contracted a seve…",none,none
Tue Apr 17 16:59:18 +0000 2018,@Qdafool_RS we need trap flu 2,none,none
Tue Apr 17 16:59:21 +0000 2018,"RT @SaintsTailgate: Sure my friend, consider it done.

Of course we will accept any other volunteers from the WhoDat Nation. ",none,none
Tue Apr 17 16:59:25 +0000 2018,Please RT!! #recipes #food #cooking #delicious #cook #recipe [Video] -Soothing Cold &amp; Flu Recipes  ,none,none
Tue Apr 17 16:59:47 +0000 2018,"Got to revisit MGSV (thanks to being bedridden by a nasty flu). For a game that opened so strongly, with really smooth controls, this was clearly a game not finished. The kind of boss fights it teased at the beginning, just never comes to full fruitition.",none,none
Tue Apr 17 16:59:53 +0000 2018,The government should know its obvious that they are killing these doctors ,none,none
Tue Apr 17 16:59:54 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 17:00:05 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
Tue Apr 17 17:00:07 +0000 2018,"#DYK the flu, pneumonia and whooping cough are 3 illnesses most likely to be passed between older and younger generations? #vaccineswork #getvaccinated &amp; wear the #bandAGEofhonor ",none,none
Tue Apr 17 17:00:09 +0000 2018,"#FluTip:  Remember that #flu is a virus, antibiotics will not work. Even though flu season is winding down, it's still out there!  Here are some tips to care for someone sick with #flu: @CDCFlu:    #FightFlu #CoverYourCough #Handwashing",none,none
Tue Apr 17 17:00:10 +0000 2018,@710KURV @CCPH_TX I had typhus. Misdiagnosed as the flu back in February.  I now know how people die because of fever. Wow did that week stink.,none,none
Tue Apr 17 17:00:22 +0000 2018,I’m pretty sure my body is succumbing to the flu that my daughters have been dealing with for the past week. It seems to be short lived one so .,none,none
Tue Apr 17 17:00:25 +0000 2018,RT @jj0ule: If you get a flu vaccine by choice I don’t trust you.... and you probably should not trust yourself,none,none
Tue Apr 17 17:00:26 +0000 2018,"100 years after the #1918Flu pandemic, CDC’s scientists and doctors serve on the front lines to respond to seasonal flu and to help detect and prepare for novel flu threats.  #CDCEIS18 ",none,none
Tue Apr 17 17:00:29 +0000 2018,"Very nasty flu bug going around London recently. I was down with it for nearly four weeks. 

Terrible for productivity. Health is so important.",none,none
Tue Apr 17 17:00:36 +0000 2018,I’m dying y’all. This flu bouta send me to the upper room ,Cleveland,US
Tue Apr 17 17:00:38 +0000 2018,RT @SusanneLeist: FLUSH OF PINK  ,none,none
Tue Apr 17 17:00:40 +0000 2018,"Even though flu season is almost over, it's important to stay on top of handwashing!  ",none,none
Tue Apr 17 17:00:50 +0000 2018,"RT @CDCFlu: 100 years after the #1918Flu pandemic, CDC’s scientists and doctors serve on the front lines to respond to seasonal flu and to…",none,none
Tue Apr 17 17:00:54 +0000 2018,"RT @Resegob: Kovsie Students, the pharmacy on campus is doing Flu Vaccinations and you dont need to make a booking or anything. You can use…",none,none
Tue Apr 17 17:00:56 +0000 2018,RT @amymartine: When you have the flu but can’t afford to stop working  ,none,none
Tue Apr 17 17:00:57 +0000 2018,"RT @iamjosephyoung: Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none
